id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,srcip,dstip
137,1.49338,tcp,http,FIN,10,10,822,1378,12.722817,62,252,3964.161865,6648.006836,2,2,165.843111,154.136328,9429.113098,361.663156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,Normal,0,192.168.1.29,192.168.1.5
138,1.49338,tcp,http,FIN,10,10,822,1378,12.722817,62,252,3964.161865,6648.006836,2,2,165.843111,154.136328,9429.113098,361.663156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,Normal,0,192.168.1.10,192.168.1.5
139,0.657843,tcp,-,FIN,10,8,534,354,25.842032,254,252,5849.419922,3769.896484,2,1,71.205889,82.13343,3940.160955,155.716141,255,3513978104,3009814518,255,0.154585,0.0829,0.071685,53,44,0,0,5,1,1,1,1,2,0,0,0,1,2,0,Normal,0,192.168.1.11,192.168.1.5
140,1.49338,tcp,http,FIN,10,10,822,1378,12.722817,62,252,3964.161865,6648.006836,2,2,165.843111,154.136328,9429.113098,361.663156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,Normal,0,192.168.1.12,192.168.1.5
141,1.450415,tcp,-,FIN,10,8,2516,354,11.720783,254,252,12492.97559,1709.855469,2,1,161.142778,196.436281,10739.8817,272.772906,255,2169276756,153020640,255,0.148026,0.075352,0.072674,252,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Normal,0,192.168.1.10,192.168.1.5
142,1.45018,tcp,-,FIN,10,8,534,354,11.722682,254,252,2653.463623,1710.132446,2,1,161.131111,186.609422,10858.87348,275.466563,255,676216202,1044137019,255,0.147977,0.075253,0.072724,53,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0,192.168.1.11,192.168.1.5
143,1.302269,tcp,-,FIN,10,8,534,354,13.054139,254,252,2954.842773,1904.36853,2,1,131.686,173.98,9299.015842,230.862594,255,1096251361,3075233536,255,0.162513,0.084404,0.078109,53,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0,192.168.1.12,192.168.1.5
144,1.20946,tcp,http,FIN,10,8,816,1294,14.055859,62,252,4861.673828,7494.253418,2,2,134.384444,161.683141,8559.975615,332.885312,255,4178422368,2909803900,255,0.160495,0.076835,0.08366,82,162,1,245,4,1,1,1,1,4,0,0,1,1,5,0,Normal,0,192.168.1.13,192.168.1.5
145,0.638839,tcp,-,FIN,10,6,2516,268,23.480094,254,252,28363.95313,2805.088623,2,1,67.101111,99.882797,3558.53123,152.201516,255,2761340365,4249137715,255,0.223974,0.139422,0.084552,252,45,0,0,2,1,1,1,1,2,0,0,0,2,3,0,Normal,0,192.168.1.14,192.168.1.5
146,1.368353,tcp,http,FIN,10,10,810,1138,13.885306,62,252,4262.058105,5992.605469,2,2,151.936889,140.481,8151.237969,274.637688,255,3927142267,686902016,255,0.257473,0.104015,0.153458,81,114,1,199,4,1,2,2,2,4,0,0,4,3,5,0,Normal,0,192.168.1.15,192.168.1.5
147,1.368353,tcp,http,FIN,10,10,810,1138,13.885306,62,252,4262.058105,5992.605469,2,2,151.936889,140.481,8151.237969,274.637688,255,3927142267,686902016,255,0.257473,0.104015,0.153458,81,114,1,199,4,1,2,2,2,4,0,0,4,3,5,0,Normal,0,192.168.1.16,192.168.1.5
148,0.963874,tcp,-,FIN,10,8,2516,354,17.63716,254,252,18799.13867,2572.950439,2,1,104.145556,128.774,6995.117633,184.499641,255,4020956110,929068355,255,0.122622,0.062448,0.060174,252,44,0,0,2,1,2,1,1,2,0,0,0,1,3,0,Normal,0,192.168.1.17,192.168.1.5
149,0.866189,tcp,-,FIN,10,8,534,354,19.626202,254,252,4442.448242,2863.116455,2,1,91.926889,103.145141,4882.050891,188.508297,255,4029826422,3624478972,255,0.237641,0.144164,0.093477,53,44,0,0,4,1,1,1,1,1,0,0,0,3,1,0,Normal,0,192.168.1.18,192.168.1.5
150,0.720965,tcp,http,FIN,10,8,800,1246,23.579507,62,252,7989.291992,12105.99609,2,2,80.107222,93.228859,4202.933493,149.406563,255,3269906757,2745857208,255,0.142953,0.067697,0.075256,80,156,1,221,2,1,20,1,1,2,0,0,1,1,2,0,Normal,0,192.168.1.19,192.168.1.5
151,0.650809,tcp,-,FIN,10,6,2516,268,23.048237,254,252,27842.27148,2753.496094,2,1,65.168778,105.39,3580.068927,150.487172,255,1790221268,1361794474,255,0.286305,0.12385,0.162455,252,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0,192.168.1.17,172.16.0.10
152,1.09756,tcp,http,FIN,10,10,792,1140,17.311126,62,252,5196.981934,7478.40625,2,2,121.937222,113.950555,7823.68249,154.534266,255,365998042,2150456672,255,0.149633,0.072004,0.077629,79,114,1,125,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0,192.168.1.18,172.16.0.10
153,0.847027,tcp,-,FIN,10,6,534,268,17.708999,254,252,4542.948242,2115.63501,2,1,90.553,146.489,4881.42292,226.545547,255,854834386,928619636,255,0.265274,0.114578,0.150696,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0,192.168.1.19,172.16.0.10
154,0.698707,tcp,-,FIN,10,6,2516,268,21.468227,254,252,25933.61719,2564.737549,2,1,72.785,117.88,3880.991189,184.798297,255,2697171862,79615878,255,0.203594,0.109304,0.09429,252,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0,192.168.1.20,172.16.0.10
155,1.058935,tcp,-,FIN,10,8,2516,354,16.053865,254,252,17111.53125,2341.975586,2,1,117.649444,141.687141,7825.927286,202.278828,255,2876010731,1773399987,255,0.15398,0.067118,0.086862,252,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0,192.168.1.21,172.16.0.10
156,0.762124,tcp,-,FIN,10,8,534,354,22.306081,254,252,5049.047363,3254.063721,2,1,84.680444,97.66257,5196.7357,131.455094,255,2450225453,857637212,255,0.132417,0.07776,0.054657,53,44,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Normal,0,192.168.1.22,172.16.0.10
157,0.696721,tcp,-,FIN,10,8,2516,354,24.40001,254,252,26007.54102,3559.531006,2,1,74.717,90.208289,4045.492527,163.732797,255,3664217323,1561140497,255,0.137256,0.065254,0.072002,252,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0,192.168.1.23,172.16.0.10
158,1.552272,tcp,http,FIN,10,8,822,1120,10.951689,62,252,3813.764648,5050.661133,2,2,172.474667,205.666422,10175.85319,397.208594,255,1797628756,1731393852,255,0.22291,0.098223,0.124687,82,140,1,157,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0,192.168.1.24,172.16.0.10
159,1.080772,tcp,-,FIN,10,8,534,354,15.729496,254,252,3560.417725,2294.656006,2,1,118.041778,140.174578,7023.830555,207.317875,255,150265011,4249647506,255,0.18222,0.099541,0.082679,53,44,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Normal,0,192.168.1.25,172.16.0.10
160,0.685279,tcp,-,FIN,10,6,534,268,21.888895,254,252,5615.230957,2614.993164,2,1,63.285444,108.015,3505.66538,138.291359,255,2270531088,1239868836,255,0.236791,0.145203,0.091588,53,45,0,0,5,1,1,1,1,3,0,0,0,2,3,0,Normal,0,192.168.1.26,172.16.0.10
161,0.874161,tcp,http,FIN,10,10,796,1192,21.735126,62,252,6561.720215,9819.701172,2,2,97.129,86.873555,5342.234208,160.059984,255,3592259928,3043092096,255,0.174053,0.091674,0.082379,80,119,1,151,2,1,1,1,1,1,0,0,1,1,1,0,Normal,0,192.168.1.24,172.16.0.10
162,0.633507,tcp,-,FIN,10,6,2516,268,23.677717,254,252,28602.68164,2828.697998,2,1,66.765333,112.086602,3599.072528,181.029141,255,2985558268,2856325946,255,0.15334,0.073071,0.080269,252,45,0,0,18,1,1,1,1,1,0,0,0,2,1,0,Normal,0,192.168.1.25,172.16.0.10
163,0.418529,tcp,-,FIN,10,6,534,268,35.83981,254,252,9194.105469,4281.662598,2,1,43.467333,66.652203,2208.951184,89.613461,255,1570613953,2907579949,255,0.155128,0.08526,0.069868,53,45,0,0,5,1,2,2,1,3,0,0,0,2,3,0,Normal,0,192.168.1.26,172.16.0.10
164,9.734114,tcp,-,REQ,12,0,540,0,1.130046,254,0,406.816711,0.0,11,0,884.919437,0.0,1438.30125,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0,192.168.1.27,172.16.0.10
165,9.05373,tcp,-,REQ,12,0,540,0,1.214969,254,0,437.388794,0.0,11,0,823.066375,0.0,1273.996375,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0,192.168.1.28,172.16.0.10
166,8.834706,tcp,-,REQ,12,0,540,0,1.245089,254,0,448.232208,0.0,11,0,803.155062,0.0,1223.7005,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0,192.168.1.29,172.16.0.10
167,9.05373,tcp,-,REQ,12,0,540,0,1.214969,254,0,437.388794,0.0,11,0,823.066375,0.0,1273.996375,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0,192.168.1.10,172.16.0.10
168,8.232217,tcp,-,REQ,12,0,540,0,1.336214,254,0,481.036896,0.0,11,0,748.383375,0.0,1073.022,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0,192.168.1.11,172.16.0.10
169,9.492497,tcp,-,REQ,12,0,540,0,1.15881,254,0,417.17157,0.0,11,0,862.95425,0.0,1377.74275,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0,192.168.1.12,172.16.0.10
170,8.232217,tcp,-,REQ,12,0,540,0,1.336214,254,0,481.036896,0.0,11,0,748.383375,0.0,1073.022,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0,192.168.1.13,172.16.0.10
171,9.492497,tcp,-,REQ,12,0,540,0,1.15881,254,0,417.17157,0.0,11,0,862.95425,0.0,1377.74275,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0,192.168.1.11,192.168.1.1
172,1.139638,tcp,-,FIN,10,8,534,354,14.917018,254,252,3376.510986,2176.129639,2,1,126.522667,138.379141,7527.464104,177.597625,255,516089707,2848975953,255,0.272878,0.170975,0.101903,53,44,0,0,5,1,2,2,1,3,0,0,0,2,3,0,Normal,0,192.168.1.12,192.168.1.1
173,9.734114,tcp,-,REQ,12,0,540,0,1.130046,254,0,406.816711,0.0,11,0,884.919437,0.0,1438.30125,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0,192.168.1.13,192.168.1.1
174,8.834706,tcp,-,REQ,12,0,540,0,1.245089,254,0,448.232208,0.0,11,0,803.155062,0.0,1223.7005,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0,192.168.1.14,192.168.1.1
175,6e-06,tcp,-,REQ,2,0,90,0,166666.6608,254,0,59999996.0,0.0,1,0,0.006,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,1,1,18,0,0,0,11,17,0,Normal,0,192.168.1.15,192.168.1.1
176,13.982293,tcp,-,REQ,10,0,450,0,0.643671,254,0,231.721649,0.0,9,0,1553.588125,0.0,3023.2175,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.16,192.168.1.1
177,20.535067,tcp,-,REQ,10,0,450,0,0.438275,254,0,157.778885,0.0,9,0,2281.67375,0.0,5055.469,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.17,192.168.1.1
178,18.112692,tcp,-,REQ,10,0,450,0,0.496889,254,0,178.880096,0.0,9,0,2012.521375,0.0,4301.3875,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.18,192.168.1.1
179,0.500492,tcp,-,FIN,10,6,2516,268,29.97051,254,252,36204.375,3580.477051,2,1,55.454778,87.089602,2698.828515,125.331422,255,2593748055,4108003839,255,0.109026,0.065034,0.043992,252,45,0,0,27,1,1,1,1,1,0,0,0,22,1,0,Normal,0,192.168.1.19,192.168.1.1
180,15.328777,tcp,-,REQ,10,0,450,0,0.587131,254,0,211.367157,0.0,9,0,1703.1975,0.0,3444.5785,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.20,192.168.1.1
181,14.958252,tcp,-,REQ,10,0,450,0,0.601675,254,0,216.602844,0.0,9,0,1662.028,0.0,3325.15875,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.18,192.168.1.1
182,13.053721,tcp,-,REQ,10,0,450,0,0.689459,254,0,248.205078,0.0,9,0,1450.4135,0.0,2746.9375,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.19,192.168.1.1
183,1.12155,tcp,http,FIN,12,10,890,1150,18.724088,62,252,5820.516602,7382.640137,2,2,101.878273,114.842109,6268.573175,186.929859,255,3214576969,978178361,255,0.155339,0.08797,0.067369,74,115,1,130,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0,192.168.1.20,192.168.1.1
184,14.958252,tcp,-,REQ,10,0,450,0,0.601675,254,0,216.602844,0.0,9,0,1662.028,0.0,3325.15875,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.21,192.168.1.1
185,19.106997,tcp,-,REQ,10,0,450,0,0.471032,254,0,169.571396,0.0,9,0,2122.9995,0.0,4611.1625,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.22,192.168.1.1
186,24.755817,tcp,-,REQ,10,0,450,0,0.363551,254,0,130.878326,0.0,9,0,2750.64575,0.0,6359.573,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,1,1,25,0,0,0,22,25,0,Normal,0,192.168.1.23,192.168.1.1
187,23.255651,tcp,-,REQ,10,0,450,0,0.387003,254,0,139.320969,0.0,9,0,2583.96125,0.0,5897.124,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0,192.168.1.24,192.168.1.1
188,22.761002,tcp,-,REQ,10,0,450,0,0.395413,254,0,142.34874,0.0,9,0,2529.0,0.0,5749.481,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0,192.168.1.25,192.168.1.1
189,23.255651,tcp,-,REQ,10,0,450,0,0.387003,254,0,139.320969,0.0,9,0,2583.96125,0.0,5897.124,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0,192.168.1.26,192.168.1.1
190,22.761002,tcp,-,REQ,10,0,450,0,0.395413,254,0,142.34874,0.0,9,0,2529.0,0.0,5749.481,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0,192.168.1.27,192.168.1.1
191,18.44595,tcp,-,REQ,10,0,450,0,0.487912,254,0,175.648315,0.0,9,0,2049.54975,0.0,4402.1095,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,6,1,1,18,0,0,0,6,17,0,Normal,0,192.168.1.25,172.16.0.10
192,24.755817,tcp,-,REQ,10,0,450,0,0.363551,254,0,130.878326,0.0,9,0,2750.64575,0.0,6359.573,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,6,1,1,18,0,0,0,6,17,0,Normal,0,192.168.1.26,172.16.0.10
193,15.328777,tcp,-,REQ,10,0,450,0,0.587131,254,0,211.367157,0.0,9,0,1703.1975,0.0,3444.5785,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.27,172.16.0.10
194,13.053721,tcp,-,REQ,10,0,450,0,0.689459,254,0,248.205078,0.0,9,0,1450.4135,0.0,2746.9375,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.28,172.16.0.10
195,20.535067,tcp,-,REQ,10,0,450,0,0.438275,254,0,157.778885,0.0,9,0,2281.67375,0.0,5055.469,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.29,172.16.0.10
196,21.025787,tcp,-,REQ,10,0,450,0,0.428046,254,0,154.096481,0.0,9,0,2336.19825,0.0,5212.482,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.10,172.16.0.10
197,21.987556,tcp,-,REQ,10,0,450,0,0.409322,254,0,147.356079,0.0,9,0,2443.06175,0.0,5508.143,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.11,172.16.0.10
198,18.112692,tcp,-,REQ,10,0,450,0,0.496889,254,0,178.880096,0.0,9,0,2012.521375,0.0,4301.3875,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.12,172.16.0.10
199,18.44595,tcp,-,REQ,10,0,450,0,0.487912,254,0,175.648315,0.0,9,0,2049.54975,0.0,4402.1095,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,1,1,25,0,0,0,22,25,0,Normal,0,192.168.1.13,172.16.0.10
200,21.987556,tcp,-,REQ,10,0,450,0,0.409322,254,0,147.356079,0.0,9,0,2443.06175,0.0,5508.143,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.14,172.16.0.10
294,0.688948,tcp,http,FIN,10,10,908,2000,27.57828,62,252,9498.540039,20901.43359,2,2,76.549778,69.235109,5070.32997,112.85018,255,3020503365,2118146627,255,0.129972,0.047353,0.082619,91,200,1,476,1,1,1,1,1,1,0,0,1,3,1,0,Exploits,1,10.0.0.66,192.168.1.5
295,0.537852,tcp,-,FIN,10,8,484,354,31.607209,254,252,6485.055664,4610.934082,2,1,58.292333,67.185289,3929.782635,107.443609,255,3586533202,861927512,255,0.121835,0.067548,0.054287,48,44,0,0,5,1,2,2,1,5,0,0,0,2,4,0,Fuzzers,1,10.0.0.66,192.168.1.5
296,0.772218,tcp,http,FIN,10,10,808,1238,24.604451,62,252,7541.911621,11551.14258,2,2,85.802,77.458664,6125.042357,162.067969,255,2063912232,2334441775,255,0.107828,0.051706,0.056122,81,124,1,160,2,1,1,1,1,2,0,0,1,1,3,0,Exploits,1,10.0.0.66,192.168.1.5
297,0.432617,tcp,http,FIN,10,8,968,354,39.295727,254,252,16125.11719,5732.553223,2,1,45.916333,54.563145,3158.114218,106.542766,255,1551550120,779429310,255,0.10114,0.050666,0.050474,97,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1,10.0.0.66,192.168.1.5
298,0.249214,tcp,http,FIN,10,8,848,986,68.214468,62,252,24525.10742,27703.09961,2,2,27.690444,32.990285,1463.810856,57.058832,255,2108875204,4167817686,255,0.061495,0.009477,0.052018,85,123,1,73,2,1,2,2,1,2,0,0,1,2,2,0,Exploits,1,10.0.0.66,192.168.1.5
299,0.647249,tcp,-,FIN,10,8,564,354,26.265008,254,252,6278.881836,3831.601318,2,1,70.543222,91.185859,5494.051724,139.402437,255,894345948,3828643797,255,0.057112,0.008939,0.048173,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1,10.0.0.66,192.168.1.5
300,0.190223,tcp,http,FIN,10,6,902,268,78.85482,254,252,34149.39453,9420.522461,2,1,19.493111,36.374199,1035.969762,61.652242,255,1216905574,2430237932,255,0.0542,0.008343,0.045857,90,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1,10.0.0.66,192.168.1.5
301,0.894891,tcp,smtp,FIN,20,20,3178,1784,43.580725,62,252,26997.70117,15152.68262,7,8,47.099528,46.271,2223.784116,51.086562,255,2200114777,3402592518,255,0.062427,0.01498,0.047447,159,89,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,10.0.0.66,192.168.1.5
302,0.998863,tcp,pop3,FIN,20,24,948,9872,43.048947,62,252,7216.205078,75774.15625,7,10,52.571738,41.46165,2778.532203,2506.784107,255,43493637,2610778474,255,0.115983,0.044489,0.071494,47,411,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,10.0.0.66,192.168.1.5
303,0.282722,tcp,http,FIN,10,8,844,1094,60.12974,62,252,21505.22461,27107.90234,2,2,31.413556,36.054,1568.944812,59.033086,255,2348252448,2152782635,255,0.052429,0.007554,0.044875,84,137,1,127,2,1,2,2,1,2,0,0,1,2,2,0,Exploits,1,10.0.0.66,192.168.1.5
304,9.95755,tcp,pop3,FIN,246,1554,10662,2055289,180.66693,62,252,8531.416016,1650178.625,7,775,40.64306,6.410746,2217.616259,868.071675,255,2055688489,4288220471,255,0.059617,0.013861,0.045756,43,1323,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1,185.220.101.5,192.168.1.1
305,1.232252,tcp,pop3,FIN,20,20,950,2266,31.64937,62,252,5862.437012,13977.66016,7,8,64.855367,61.430262,3167.501337,71.707625,255,1661865435,99458549,255,0.104512,0.041314,0.063198,48,113,0,0,2,1,1,2,1,1,0,0,0,2,1,0,Exploits,1,185.220.101.5,192.168.1.1
306,0.305854,tcp,http,FIN,10,6,1582,268,49.043009,254,252,37246.53125,5859.004883,2,1,29.005111,51.277,1425.977439,66.626336,255,1343525938,3038257943,255,0.072706,0.049463,0.023243,158,45,1,0,1,1,1,1,1,2,0,0,1,1,1,0,Exploits,1,185.220.101.5,192.168.1.1
307,0.845421,tcp,ftp,FIN,16,8,9684,406,27.20538,254,252,85912.22656,3368.73584,5,2,56.361397,113.16643,4507.121099,178.680672,255,2517203169,2462565848,255,0.100456,0.036372,0.064084,605,51,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Exploits,1,185.220.101.5,192.168.1.1
308,0.379788,tcp,-,FIN,10,6,1294,268,39.495717,254,252,24540.00586,4718.421875,2,1,40.469444,65.511801,2035.385625,95.774516,255,446281895,1861106145,255,0.100401,0.052219,0.048182,129,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1,185.220.101.5,192.168.1.1
309,0.588943,tcp,-,FIN,10,6,2062,268,25.469358,254,252,25211.26758,3042.739258,2,1,61.491,101.815,3474.005637,157.922266,255,972193884,4248364235,255,0.170423,0.079865,0.090558,206,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Fuzzers,1,185.220.101.5,192.168.1.1
310,0.596682,tcp,-,FIN,12,6,3678,268,28.490887,254,252,45210.01172,3003.274658,3,1,51.066272,94.171398,2996.441585,146.834391,255,1230144701,2135677117,255,0.233481,0.125815,0.107666,307,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Fuzzers,1,185.220.101.5,192.168.1.1
311,0.725222,tcp,-,FIN,10,8,550,354,23.441098,254,252,5460.396973,3419.642578,2,1,76.432111,92.596,4164.024141,171.151797,255,756458129,1149536180,255,0.181819,0.077047,0.104772,55,44,0,0,3,1,1,1,1,3,0,0,0,2,3,0,Fuzzers,1,185.220.101.5,192.168.1.1
312,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1,185.220.101.5,192.168.1.1
313,0.740256,tcp,http,FIN,10,6,774,268,20.26326,254,252,7532.529297,2420.78418,2,1,82.119889,131.486797,4343.607744,203.247094,255,1847217899,1343658594,255,0.154707,0.082811,0.071896,77,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,1,185.220.101.5,192.168.1.1
201,21.025787,tcp,-,REQ,10,0,450,0,0.428046,254,0,154.096481,0.0,9,0,2336.19825,0.0,5212.482,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.26,192.168.1.1
202,19.106997,tcp,-,REQ,10,0,450,0,0.471032,254,0,169.571396,0.0,9,0,2122.9995,0.0,4611.1625,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.27,192.168.1.1
203,13.982293,tcp,-,REQ,10,0,450,0,0.643671,254,0,231.721649,0.0,9,0,1553.588125,0.0,3023.2175,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0,192.168.1.28,192.168.1.1
204,23.333012,tcp,-,REQ,8,0,360,0,0.300004,254,0,108.001488,0.0,7,0,3333.28675,0.0,7123.69,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,2,2,2,25,0,0,0,2,25,0,Normal,0,192.168.1.29,192.168.1.1
205,23.333012,tcp,-,REQ,8,0,360,0,0.300004,254,0,108.001488,0.0,7,0,3333.28675,0.0,7123.69,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,2,2,2,25,0,0,0,2,25,0,Normal,0,192.168.1.10,192.168.1.1
206,9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Normal,0,192.168.1.11,192.168.1.1
207,25.801886,tcp,-,REQ,8,0,360,0,0.271298,254,0,97.667282,0.0,7,0,3685.9835,0.0,7908.7935,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,3,2,2,25,0,0,0,3,25,0,Normal,0,192.168.1.12,192.168.1.1
208,23.387411,tcp,-,REQ,8,0,360,0,0.299306,254,0,107.750275,0.0,7,0,3341.05825,0.0,7135.8145,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,3,1,1,25,0,0,0,3,25,0,Normal,0,192.168.1.13,192.168.1.1
